Alignment name,Distance from boundary,Alignment position,E-value
C_PS51299_PS51325,0.7382530624504637,75-89,1.5513562187734596e-05
C_PS51299_PS51401,0.9980655373956449,45-60,1.160727603208335e-07
C_PS51299_PS51690,0.7963959891929608,94-113,1.2094622835777627e-07
C_PS51299_PS51697,2.4027449025328718,24-48,8.175770372547251e-27
C_PS51299_PS51711,0.32437478004666875,93-108,0.005572026424257871
C_PS51299_PS51766,0.26382342887188415,41-54,0.02488405594235526
C_PS51299_PS51781,0.4678279387783846,43-58,0.0005613044991529639
C_PS51299_PS51792,1.531752470555804,94-108,1.0508127071639075e-10
C_PS51301_PS50844,0.4018539416366087,44-60,0.0010792196904516797
C_PS51301_PS51223,0.1288467774415203,48-62,0.1447565864060191
C_PS51301_PS51445,0.2212787203580051,80-99,0.011967335203124792
C_PS51303_PS50040,0.13428500445951475,65-82,0.08917718191296593
C_PS51303_PS50058,2.381548598970258,81-102,1.76013051318136e-23
C_PS51303_PS50309,0.5187038954472794,100-117,8.813241856729774e-05
C_PS51303_PS50838,0.09718482725982636,34-50,0.19163896582714457
C_PS51303_PS50882,0.534096366527459,124-144,1.3456831036694358e-05
C_PS51303_PS50891,2.4185777141207083,75-98,6.180179268817734e-26
C_PS51303_PS50898,1.506093300856925,55-74,8.283994542873726e-14
C_PS51303_PS50914,0.5076427781880417,90-104,0.0004931773694717439
C_PS51303_PS50960,0.7435979268375101,81-98,1.5384076298624204e-06
C_PS51303_PS50961,0.1972836615122633,57-72,0.042572848664553464
C_PS51303_PS50982,0.292765697877277,67-80,0.016593905820326053
C_PS51303_PS51042,0.19162691699186496,28-41,0.06837302948509161
C_PS51303_PS51071,1.0781699636421473,100-116,1.0961361026169964e-08
C_PS51303_PS51109,2.9241586753301343,81-104,3.3212116623692658e-31
C_PS51303_PS51204,0.279395770958474,58-72,0.015132106042919346
C_PS51303_PS51212,0.0014603912118289486,105-118,0.979762114621719
C_PS51303_PS51214,1.5892526316151665,81-100,1.570098992018059e-14
C_PS51303_PS51223,1.517986826185937,43-63,1.4311351663905045e-14
C_PS51303_PS51223,0.018857574655139153,89-103,0.7536225600265624
C_PS51303_PS51236,0.5574696020297916,203-221,2.5118085371261214e-05
C_PS51303_PS51236,0.30487512989100374,171-189,0.0030499579726124848
C_PS51303_PS51262,0.04203287936343969,77-89,0.5790146892336124
C_PS51303_PS51269,1.5558872159037156,88-107,3.060098129280188e-14
C_PS51303_PS51309,0.5588574035454608,55-69,0.00022875452943820745
C_PS51303_PS51325,0.07358789226130291,41-53,0.3841805712094038
C_PS51303_PS51358,1.6104157543430526,59-80,2.0545267998231994e-15
C_PS51303_PS51369,1.7855595314411246,80-98,1.8462292162638346e-15
C_PS51303_PS51373,0.9218005619523959,64-80,1.5643745534706343e-07
C_PS51303_PS51413,0.30849323862001565,75-91,0.0052770657941429416
C_PS51303_PS51514,0.013635393130789986,81-92,0.8490605996236386
C_PS51303_PS51640,0.2744895444228552,23-43,0.003137652303105405
C_PS51303_PS51690,0.4343991144298167,52-68,0.0006206241173837197
C_PS51303_PS51693,0.8805606560710562,121-138,1.3073521624330407e-07
C_PS51303_PS51719,0.18388022433970086,222-245,0.012117248032438575
C_PS51303_PS51742,0.23635142094615702,115-132,0.014202666120543522
C_PS51303_PS51838,0.050152830985750185,136-151,0.4482315641815613
C_PS51309_PS50078,0.033979147855885294,47-59,0.6429238942776861
C_PS51309_PS50180,0.9097595185001977,34-53,1.2529369732224036e-08
C_PS51309_PS50944,3.9325488997694826,51-72,2.6702116497642724e-38
C_PS51309_PS50944,0.1110381584991309,23-31,0.36812106037829295
C_PS51309_PS50967,0.04335792563586249,84-95,0.5943451263054975
C_PS51309_PS51035,0.017540056388115843,45-53,0.8539688959226924
C_PS51309_PS51042,0.22996534877944974,22-33,0.06331809147632353
C_PS51309_PS51042,2.3813195537977507,70-91,1.769022183637705e-23
C_PS51309_PS51081,0.133090041006394,49-59,0.23131139381201068
C_PS51309_PS51223,0.9618209933105621,28-44,7.9226350408754e-08
C_PS51309_PS51388,5.860973496496195,47-82,8.154631043724984e-90
C_PS51309_PS51514,0.7668092771533006,57-70,2.1762334012033807e-05
C_PS51309_PS51523,0.0074129652022767445,42-51,0.9285512974826782
C_PS51309_PS51838,1.8602636305830895,110-132,2.619682856937502e-19
C_PS51311_PS51081,0.2590949715295334,62-72,0.057841736053556095
C_PS51311_PS51141,0.4636248746258289,58-71,0.0015174131867165379
C_PS51311_PS51292,0.12109561901981536,50-60,0.26393516075078094
C_PS51311_PS51325,0.5600365371565541,58-71,0.00039346772248545736
C_PS51311_PS51766,0.002238702795134273,68-78,0.9756750088590584
C_PS51319_PS50040,0.2615043023032211,59-79,0.004121284681332983
C_PS51319_PS50058,0.2754048318100022,81-94,0.02115947157055484
C_PS51319_PS50824,0.5062320342661,35-52,0.00018301460811866635
C_PS51319_PS50858,0.27509450204761077,92-102,0.04850737054797116
C_PS51319_PS50903,0.4106085264033492,90-102,0.004805900509257093
C_PS51319_PS50913,2.6594453832281535,67-85,1.1358823667420142e-22
C_PS51319_PS50914,0.3508821713999346,87-99,0.010446709524447173
C_PS51319_PS50916,0.10495381079329658,76-92,0.16792886976591426
C_PS51319_PS50925,0.26550941305010234,75-89,0.018636352023873225
C_PS51319_PS50967,0.27822614960553693,94-107,0.020339995807605184
C_PS51319_PS51011,0.41858359176902926,110-124,0.0018757365377961809
C_PS51319_PS51022,0.007628107552791974,67-78,0.912527286796913
C_PS51319_PS51071,0.5842742231274123,78-92,0.00015624061316268743
C_PS51319_PS51131,0.04615261584745678,91-104,0.5240665379696374
C_PS51319_PS51141,0.17870941991405154,84-98,0.06851919878767865
C_PS51319_PS51156,1.715799750727808,99-121,7.26550210245164e-18
C_PS51319_PS51214,0.029273683553393326,71-80,0.7462184930508999
C_PS51319_PS51230,0.9659149753243197,35-51,5.100665498369174e-07
C_PS51319_PS51230,0.36358396811817073,109-121,0.008856606639415104
C_PS51319_PS51292,0.6677334078980435,85-98,8.711619892990088e-05
C_PS51319_PS51303,0.31871150914245394,88-103,0.006100502425984012
C_PS51319_PS51309,0.7036816193128486,37-51,5.2665884215690655e-05
C_PS51319_PS51309,1.9022153667227415,85-103,2.012282238879597e-16
C_PS51319_PS51325,0.9842165116462098,64-79,1.448649096551223e-07
C_PS51319_PS51369,0.16647142050556063,70-81,0.13565273931804864
C_PS51319_PS51388,0.9485942855855996,87-103,9.920247682679906e-08
C_PS51319_PS51413,0.36989794118024477,86-98,0.00815867716448506
C_PS51319_PS51526,0.13862565052544618,62-74,0.16494660610235504
C_PS51319_PS51693,0.002750368363657607,120-131,0.9675342827259724
C_PS51319_PS51693,0.50799086909855,99-116,0.0001068766017405151
C_PS51319_PS51806,0.6018838098570294,160-184,2.9182975181989447e-07
C_PS51319_PS51838,0.8198479812513906,112-132,3.333001127712605e-08
C_PS51321_PS50904,0.29795943048528084,163-187,0.0005820316314542215
C_PS51321_PS51766,0.051909879882496845,128-144,0.41376050702024153
C_PS51324_PS51227,1.3229005089428174,87-105,1.2132786860797197e-11
C_PS51324_PS51523,0.014829380480664511,61-69,0.8750585992233475
C_PS51325_PS50180,0.22819839279051113,41-57,0.020663783974505304
C_PS51325_PS50967,0.29259147379368766,68-79,0.029864115031738612
C_PS51325_PS51011,0.010756456782961443,91-102,0.8789058640544251
C_PS51325_PS51042,0.43826520468038943,21-33,0.003354516403935132
C_PS51325_PS51081,0.4036045158699153,50-61,0.007881364813405092
C_PS51325_PS51141,2.3517729324544683,44-60,4.333570604447197e-18
C_PS51325_PS51141,0.06366949993074567,13-22,0.529038008860276
C_PS51325_PS51223,0.1445781639893564,42-55,0.1321134447128722
C_PS51325_PS51236,0.2983480469821904,132-145,0.015346426125602849
C_PS51325_PS51292,2.6534114545543646,39-57,1.2738635009980196e-22
C_PS51325_PS51309,0.5623969924344019,15-26,0.0011723278291774545
C_PS51325_PS51309,0.18178258083258925,38-48,0.13538829237956818
C_PS51325_PS51309,0.04101850012287844,58-68,0.636861226869495
C_PS51325_PS51445,0.11579515881050817,145-167,0.07827762366060474
C_PS51325_PS51514,0.3807490535180884,79-89,0.015172972047415686
C_PS51325_PS51545,0.7630679045385156,176-202,2.419353411033905e-09
C_PS51325_PS51766,0.8242450100546952,14-25,5.0631324058954025e-05
C_PS51327_PS50017,0.31891665970026306,91-105,0.0083645738060722
C_PS51327_PS50829,0.10484625193804042,90-104,0.20748550875599975
C_PS51327_PS50944,0.7472408582956138,87-102,6.421532685283667e-06
C_PS51327_PS51061,0.0446822550699677,83-97,0.5115889409789416
C_PS51327_PS51071,0.5080244016821887,80-93,0.0008149843694056965
C_PS51327_PS51223,0.053267131298811776,54-70,0.40432299329815496
C_PS51327_PS51269,0.1728843534222051,92-105,0.08888774940637548
C_PS51327_PS51311,0.4926430682878644,87-103,0.00023057550909835557
C_PS51327_PS51523,0.8466145805472642,79-93,3.053510308860149e-06
C_PS51335_PS51353,0.09121552314792591,120-141,0.13442598762840804
C_PS51335_PS51550,0.5454554922809853,239-263,1.1961681639330567e-06
C_PS51336_PS50078,0.32433303945355796,28-41,0.01066633720509571
C_PS51336_PS51309,0.04843029324858783,151-166,0.4607569069038174
C_PS51336_PS51550,1.3992903588334382,212-237,1.5837764576866806e-16
C_PS51336_PS51647,0.11140374932990404,45-60,0.1682238090770779
C_PS51336_PS51693,0.2686445073746597,129-145,0.010389530886524221
C_PS51340_PS51726,0.3979778813555548,203-219,0.0011527279871037044
C_PS51344_PS51363,0.07837921487617017,151-168,0.2439417363213312
C_PS51353_PS51042,0.46267325676303184,57-73,0.00038377835790527425
C_PS51353_PS51141,0.16809124103314943,54-69,0.06791761472195779
C_PS51353_PS51461,0.09384591416849819,217-235,0.16812082373012616
C_PS51353_PS51766,0.09422068327998367,118-132,0.24333644420151176
C_PS51358_PS50166,0.11940100999991898,120-135,0.14801877428314797
C_PS51358_PS50820,0.23438468219165198,51-68,0.014714464646356812
C_PS51358_PS50851,0.9323129540147779,78-97,7.98054541324728e-09
C_PS51358_PS50882,0.13189208144771136,14-30,0.10622823017823314
C_PS51358_PS50894,0.6733164527253717,70-88,2.7801307422477544e-06
C_PS51358_PS50913,0.24552889846195036,65-79,0.025149092239887073
C_PS51358_PS50944,0.019098122410404095,44-58,0.7509082266953909
C_PS51358_PS50978,0.75546190013198,85-105,1.288393055171443e-07
C_PS51358_PS51141,0.031800372947055955,122-135,0.6406927787612118
C_PS51358_PS51262,0.043693932051591666,77-91,0.5192296642066956
C_PS51358_PS51272,0.9610921822958272,86-104,1.1734278836266641e-08
C_PS51358_PS51279,0.08178819493380374,61-76,0.2701950647110742
C_PS51358_PS51325,0.15298444893051855,40-51,0.1594837269799525
C_PS51358_PS51401,1.6781891862802807,59-76,7.604848077651773e-14
C_PS51358_PS51697,0.4389762706521756,22-37,0.0008905953997439238
C_PS51358_PS51766,0.6516871643705437,22-38,1.5437949998519678e-05
C_PS51358_PS51867,0.305344509112925,65-79,0.010253177343576675
C_PS51366_PS50944,0.461769063209319,149-165,0.0003897230986170779
C_PS51366_PS51223,0.036106037331054,108-124,0.5412886277048748
C_PS51369_PS50166,0.13867877869542866,73-83,0.2175195460380188
C_PS51369_PS50820,0.40018579310773994,87-101,0.0024718537676543004
C_PS51369_PS50844,2.6722668010401622,40-54,3.906061816204165e-18
C_PS51369_PS50858,0.14022392966522368,51-61,0.21385368209923675
C_PS51369_PS50869,0.2783758310451381,26-39,0.02029741715786608
C_PS51369_PS50894,0.1296577925218596,43-59,0.11034069495288532
C_PS51369_PS50904,0.4987072584835923,173-191,7.671311209614389e-05
C_PS51369_PS50914,0.5029252069032548,44-54,0.0039573634301131085
C_PS51369_PS50944,0.8354781869695183,28-38,0.0001020283281105671
C_PS51369_PS50960,2.207289202430105,42-54,3.451629979620575e-13
C_PS51369_PS50960,0.8522056376614051,29-38,0.00019902972418821735
C_PS51369_PS50960,1.1701864877488264,3-13,2.568852221496502e-06
C_PS51369_PS50967,1.5238658754107002,62-77,2.5768868327389515e-11
C_PS51369_PS51042,0.1817827929074225,55-65,0.13538797654299176
C_PS51369_PS51058,1.5425130143086765,40-52,1.9554036660737555e-09
C_PS51369_PS51065,0.8721545209538544,227-250,8.118475798811277e-10
C_PS51369_PS51081,0.38042376130788114,24-34,0.01522736144358173
C_PS51369_PS51127,0.03382238622637246,46-59,0.6228102338421782
C_PS51369_PS51141,0.29810587666836863,50-59,0.05073908456363808
C_PS51369_PS51223,1.5542417482052793,91-109,1.4963263333386766e-13
C_PS51369_PS51223,0.3618931369436309,49-62,0.006304422440249476
C_PS51369_PS51236,0.23838277240197847,107-126,0.00850028617811094
C_PS51369_PS51309,3.3598446250483347,39-60,2.2782343995230536e-31
C_PS51369_PS51309,0.9011796220850528,64-76,8.167602963139216e-06
C_PS51369_PS51325,3.5929582177295956,18-36,2.25093717779524e-30
C_PS51369_PS51363,0.1823473497738961,196-209,0.07785844592720657
C_PS51369_PS51401,0.8099012520901097,43-54,6.0141224181558936e-05
C_PS51369_PS51413,0.8284653423128594,106-120,4.008954256011534e-06
C_PS51369_PS51459,0.016721864873609604,107-121,0.7781562238452097
C_PS51369_PS51477,0.9982631687244075,80-93,8.519956956859059e-07
C_PS51369_PS51485,0.843086540808188,35-50,1.3855898106222063e-06
C_PS51369_PS51514,0.5182248730242218,66-76,0.003344381172492102
C_PS51369_PS51711,2.9646860669433783,115-145,1.219127750601524e-40
C_PS51369_PS51724,2.012882698989007,58-75,1.839461574239521e-16
C_PS51369_PS51822,0.022004965696295287,100-116,0.6879188374454025
C_PS51369_PS51867,0.4273162346721664,61-73,0.003867638941578064
C_PS51373_PS50058,0.2901025046962751,36-49,0.017224283391769728
C_PS51373_PS50858,0.10208493683248498,90-102,0.2652442501494084
C_PS51373_PS50944,0.7006465880134227,29-44,1.353346016575542e-05
C_PS51373_PS51141,0.6155916905294285,43-53,0.0011459645488846387
C_PS51373_PS51236,0.337219909252088,160-179,0.0011774570774124435
C_PS51373_PS51780,0.08938319430408548,86-96,0.3741063598599659
C_PS51388_PS51035,1.4095172572386883,80-97,9.58031512634396e-12
C_PS51391_PS51042,0.6834245823054239,55-89,5.848466104740957e-07
C_PS51399_PS50078,0.987512694909574,13-27,3.689183748871037e-07
C_PS51399_PS50244,0.13463185320442683,80-92,0.17373674388105384
C_PS51399_PS50822,0.2602459657459617,211-226,0.015546255830792171
C_PS51399_PS50824,0.0493157211583668,23-36,0.5013654031099192
C_PS51399_PS50844,1.9715542511116926,53-68,1.99635553171588e-14
C_PS51399_PS50961,2.4261172074331228,15-35,7.470752891600853e-23
C_PS51399_PS51081,1.2311883597990105,2-14,1.1192367430460528e-07
C_PS51399_PS51127,0.39177451935635066,4-19,0.0018952731474479291
C_PS51399_PS51141,0.6718627014566723,38-51,8.2222808362596e-05
C_PS51399_PS51223,0.7031327788778361,26-41,1.300567883993931e-05
C_PS51399_PS51236,1.9375321838475061,54-77,6.382210690393556e-21
C_PS51399_PS51262,0.3617868031815048,24-34,0.01869209007972034
C_PS51399_PS51311,1.9968337109847831,21-37,1.808690871492507e-15
C_PS51399_PS51401,0.4214803457185132,16-28,0.004172480840289551
C_PS51399_PS51485,0.21202527650055547,27-37,0.09707435560453287
C_PS51399_PS51647,1.5047657222836248,15-34,8.506893682308486e-14
C_PS51399_PS51693,0.08832340377221115,42-56,0.26584255163830917
C_PS51399_PS51724,2.317792356387835,13-32,7.377536867549652e-21
C_PS51401_PS50078,0.22140556456837324,26-35,0.10925664252793409
C_PS51401_PS50944,0.539926065243316,42-52,0.0026341711048886167
C_PS51401_PS51042,0.5416695485769853,56-67,0.0015033872005535177
C_PS51401_PS51292,0.15595707906424483,42-49,0.2871769701526704
C_PS51401_PS51514,0.1768660764540737,86-95,0.17056125762264276
C_PS51401_PS51523,0.08300104024633459,68-74,0.5593346751189786
C_PS51401_PS51724,0.6831303090804823,26-41,1.7911189202655572e-05
C_PS51413_PS50180,0.2713531756222354,51-68,0.007563984622295385
C_PS51413_PS50826,0.29178871542451734,177-196,0.0029211605048483466
C_PS51413_PS50967,0.030940649205812853,104-118,0.6286945589431223
C_PS51413_PS51042,0.9211373458633236,62-79,6.297851342085375e-08
C_PS51413_PS51141,0.14943703735921243,115-126,0.16641935382556267
C_PS51413_PS51141,0.2316095446632831,11-26,0.024581707391792874
C_PS51413_PS51204,1.8068720725897895,61-82,5.448531249866837e-18
C_PS51413_PS51223,0.6873122206698854,133-150,4.237148781739898e-06
C_PS51413_PS51223,0.42428435481257765,99-114,0.0011266015259834578
C_PS51413_PS51223,0.17271937051265152,55-68,0.08909329613015897
C_PS51413_PS51236,0.8241007433539611,188-207,6.94947333016676e-08
C_PS51413_PS51292,0.3737550711963262,64-78,0.0036745446162352617
C_PS51413_PS51309,0.5629966598718541,62-78,6.972558615468494e-05
C_PS51413_PS51325,0.0918091348367005,62-73,0.332302487467937
C_PS51413_PS51344,1.2671628856495651,75-98,6.198343297894525e-14
C_PS51413_PS51363,1.5204584399359122,180-207,3.242291875380427e-19
C_PS51413_PS51401,0.02257346477009392,68-79,0.7627068129021906
C_PS51413_PS51503,0.8377616761857887,73-93,2.2880170926439257e-08
C_PS51413_PS51838,1.5760737098679427,130-149,2.0436084729533514e-14
C_PS51416_PS50196,0.24518346367595,91-105,0.052749469470311
C_PS51416_PS50812,0.011267469384435458,8-18,0.8834309341980214
C_PS51416_PS50891,0.17012376856321865,77-92,0.06574443192829507
C_PS51416_PS50913,0.000748744768038101,47-57,0.991797632059186
C_PS51416_PS50944,0.5470103259117041,27-42,0.0008159689649669743
C_PS51416_PS50961,0.5297139183320869,13-27,0.00035417876905036985
C_PS51416_PS50967,0.032148838476100394,73-83,0.7021296374754166
C_PS51416_PS51071,0.798892705220771,84-95,6.863469022427241e-05
C_PS51416_PS51089,0.9265067614245917,64-79,3.647301095394313e-07
C_PS51416_PS51141,0.684160028698237,36-49,6.921863762410448e-05
C_PS51416_PS51230,0.011211685172430208,26-36,0.8839731970381633
C_PS51416_PS51262,0.06313063091721194,10-20,0.4993555359264848
C_PS51416_PS51485,0.2632768675767281,59-70,0.0424544980409481
C_PS51416_PS51514,0.2642474704402309,39-51,0.03221841434816094
C_PS51416_PS51794,2.0219083866356273,122-145,8.4238819956004e-22
C_PS51416_PS60022,0.6741019506822674,66-78,0.0001563637774170956
C_PS51433_PS50944,0.34820081487361065,61-72,0.015322854936355813
C_PS51433_PS51042,0.6053935331863958,26-40,0.00011381878292849129
C_PS51433_PS51388,0.4983124151344587,26-44,0.0002093902007787758
C_PS51433_PS51647,0.6058015515564739,23-39,3.367932614168274e-05
C_PS51433_PS51693,2.0969610876473586,70-91,9.217861088872467e-21
C_PS51433_PS51766,0.5668701839341548,67-80,0.00035756886855139915
C_PS51441_PS50078,0.5289622951991753,69-81,0.0010317387041969574
C_PS51441_PS50179,0.12043656769486155,155-171,0.1290672553972431
C_PS51441_PS50309,1.581046101449775,62-77,1.0322061447106836e-11
C_PS51441_PS50829,3.419529328755879,32-50,6.073350625971653e-29
C_PS51441_PS50844,0.4381978653583225,34-43,0.012500599778022094
C_PS51441_PS50859,1.6873358202223567,104-125,7.557636703831578e-17
C_PS51441_PS50882,1.4404554572810238,126-143,5.489421545600854e-12
C_PS51441_PS50898,2.2358805680519813,33-51,3.5515565561113753e-19
C_PS51441_PS50944,3.599607921670678,46-64,1.983776354730251e-30
C_PS51441_PS51011,0.19020594288118797,111-123,0.08435870642660176
C_PS51441_PS51042,0.5937571626823415,64-77,0.000245405091645072
C_PS51441_PS51044,1.2291122224237423,27-43,8.422807026257182e-10
C_PS51441_PS51061,0.021695257756586983,43-52,0.8049681419485629
C_PS51441_PS51071,0.08947431528893013,35-44,0.4087125618011341
C_PS51441_PS51081,1.37773631968137,57-70,4.199465945652154e-09
C_PS51441_PS51204,0.4071016960761611,36-48,0.005030066627219654
C_PS51441_PS51214,3.0147831758597716,47-63,5.518704547082283e-23
C_PS51441_PS51223,0.6993145179245452,39-53,2.7821046124022587e-05
C_PS51441_PS51227,0.19015564717732403,44-59,0.0477159118555196
C_PS51441_PS51262,3.279560825606063,44-61,2.3050850110911713e-26
C_PS51441_PS51269,2.8066637447897027,59-76,1.1467417264111737e-22
C_PS51441_PS51286,2.333149152841554,42-56,6.322560036971188e-16
C_PS51441_PS51292,1.27218542755082,49-64,1.4452741057466776e-09
C_PS51441_PS51309,0.14792094753772744,48-57,0.22781771272900406
C_PS51441_PS51325,0.9462410174004656,37-48,1.1712051438511085e-05
C_PS51441_PS51325,0.912276499123589,55-66,1.7605169288279048e-05
C_PS51441_PS51369,3.920155132923975,36-52,1.1414854461184898e-29
C_PS51441_PS51388,0.016601663114387044,75-86,0.8193696471156059
C_PS51441_PS51413,0.49549597389943933,70-86,0.00021965958381358087
C_PS51441_PS51514,0.7937954504773437,76-86,0.00016137980155002784
C_PS51441_PS51693,0.12328784874313925,116-130,0.15734448093927386
C_PS51441_PS51766,1.2357905800487927,57-70,3.0636671800189996e-08
C_PS51441_PS51780,0.2466751084068477,26-37,0.0518136681365735
C_PS51441_PS51781,0.5685063065349389,31-43,0.0006170367428915799
C_PS51442_PS51191,2.6642641556855495,368-411,7.482838555204293e-46
C_PS51442_PS51223,0.05877179618603101,18-29,0.4939793549669563
C_PS51442_PS51276,0.2561404544917938,163-187,0.001655733174857898
C_PS51442_PS51416,0.030550959727339233,17-32,0.613352568632958
C_PS51442_PS51523,0.24413053871290025,16-31,0.020119040587480486
C_PS51442_PS51690,0.6528040626630922,34-49,2.9097304917070572e-05
C_PS51442_PS51703,0.6031278152530541,441-461,3.157644813872819e-06
C_PS51445_PS51344,0.13947660494049519,83-125,0.06144995969865686
C_PS51445_PS51693,0.5924440973652478,97-118,2.1852722403865775e-06
C_PS51459_PS50196,0.21930593796739029,136-155,0.012448952958239442
C_PS51459_PS50944,0.4999306308283167,99-116,0.0002037084558949352
C_PS51459_PS51693,0.5994892621338526,118-136,1.1304654882736314e-05
C_PS51461_PS50930,0.13479459692370632,131-154,0.04503678272329476
C_PS51468_PS01352,0.026769515036376035,68-83,0.6516079245938134
C_PS51468_PS50925,2.122666422625623,47-74,1.5411865154187942e-26
C_PS51468_PS51019,1.2361799623016534,49-75,3.196055562501979e-15
C_PS51468_PS51223,0.9690828942568706,49-68,3.825189283012418e-09
C_PS51468_PS51279,1.0740067629822292,75-97,1.870639730703116e-11
C_PS51468_PS51514,0.8896696589457846,52-71,1.8725245835162458e-08
C_PS51468_PS51766,0.040191930567652356,19-34,0.5256756512303545
C_PS51468_PS51856,0.380745614766421,72-89,0.0015450863951125356
C_PS51469_PS51141,1.2331202358563864,226-248,4.815504344579405e-13
C_PS51469_PS51693,1.2117343434175396,212-233,2.645514490450135e-12
C_PS51477_PS50944,0.9365146744230008,71-85,7.927799722108566e-07
C_PS51477_PS51035,0.32684965090382256,94-107,0.01029707800680479
C_PS51477_PS51223,1.7144525311673542,40-60,2.3114113994624834e-16
C_PS51477_PS51514,0.029325490185962977,26-36,0.7242777033002472
C_PS51480_PS51223,0.01768501931609734,79-98,0.7020852902021244
C_PS51482_PS51822,0.32669051497694035,238-254,0.00387295013095933
C_PS51485_PS51141,0.4789843150495319,43-58,0.000469543768136727
C_PS51485_PS51223,0.15212108839583038,29-44,0.08769087662882354
C_PS51503_PS50961,0.4785448204916154,30-50,0.0007630612097852327
C_PS51503_PS51141,0.2851143426688747,93-105,0.02456367742323905
C_PS51503_PS51223,0.1323965688220614,83-98,0.12023043317051446
C_PS51503_PS51227,0.6889410929128816,104-124,5.208712476473507e-07
C_PS51503_PS51309,1.5353304857968606,97-121,4.616244916564256e-14
C_PS51503_PS51325,0.07372434578358344,90-102,0.3834996790061249
C_PS51503_PS51436,0.06722918410564915,163-184,0.2278558583148047
C_PS51503_PS51523,0.17959106978189254,24-35,0.11589243096347104
C_PS51514_PS50944,0.8569941682152287,43-56,6.1570157436045805e-06
C_PS51514_PS51011,0.007294555684673298,81-92,0.9161871085276476
C_PS51514_PS51223,0.4639684600386751,50-62,0.0024016723290731993
C_PS51520_PS51172,0.9919423200264452,32-58,2.336323348717479e-12
C_PS51520_PS51292,0.03205524959507766,265-280,0.5987662483410044
C_PS51520_PS51523,0.4024771245199137,269-280,0.007988713912986995
C_PS51520_PS51719,0.08134200041260975,122-143,0.16703966010909915
C_PS51520_PS51726,0.2523372831504469,190-215,0.0030162000168225864
C_PS51520_PS51726,0.01041239020993423,59-78,0.8120057933335475
C_PS51523_PS50078,0.33436429342752216,11-22,0.018090442458674937
C_PS51523_PS51081,2.2958973633939346,17-30,1.0981513931391536e-14
C_PS51523_PS51204,0.6961872506584639,58-72,2.915719759468084e-05
C_PS51523_PS51436,0.7234221175540876,154-171,2.2120339728881904e-06
C_PS51525_PS50024,0.5440432583793822,32-51,1.8814830032289814e-05
C_PS51525_PS50040,0.5494551514317143,6-25,1.688469397046346e-05
C_PS51525_PS50058,4.938848256219275,55-84,4.49328184550416e-65
C_PS51525_PS50168,1.2140417399741112,24-39,3.664155908527584e-09
C_PS51525_PS50168,0.40237955829565397,68-80,0.005348526065307491
C_PS51525_PS50824,1.1818617989615552,26-43,5.768075841910734e-10
C_PS51525_PS50891,0.3555513863628832,93-109,0.0023711657475366027
C_PS51525_PS50913,0.7920887560412861,27-39,3.372895709646345e-05
C_PS51525_PS50916,0.8670483705069678,59-81,2.1839896421937898e-09
C_PS51525_PS50944,0.1716930925653184,29-39,0.1512798239727265
C_PS51525_PS50960,0.336513777162585,9-19,0.024682728059707806
C_PS51525_PS50978,0.4103561193193688,82-99,0.0006196162967308576
C_PS51525_PS51042,0.11661091095794074,46-57,0.2467620094107429
C_PS51525_PS51064,0.14244211108524496,98-112,0.11805181198365379
C_PS51525_PS51071,1.3007773825202804,64-78,3.35887165006421e-09
C_PS51525_PS51089,2.6749935265138776,70-89,5.825073990364261e-24
C_PS51525_PS51109,0.7817057879491234,19-31,3.860320540586222e-05
C_PS51525_PS51109,0.09816834833846944,37-48,0.3078876977903114
C_PS51525_PS51127,0.3107617608797,28-43,0.006927971828362332
C_PS51525_PS51131,0.9343062784667628,89-106,4.968747178397373e-08
C_PS51525_PS51139,0.6169258161197071,75-89,9.573876804516642e-05
C_PS51525_PS51141,1.665887718877518,66-81,2.6559903913373148e-12
C_PS51525_PS51205,0.013747248769356624,123-141,0.7701286296304943
C_PS51525_PS51214,0.4230740526199872,70-81,0.006239291582820131
C_PS51525_PS51223,0.04790898493936968,88-100,0.5364312855641409
C_PS51525_PS51230,0.760877705952586,36-48,5.060753005717267e-05
C_PS51525_PS51230,0.09254419832091543,19-29,0.3613218446048863
C_PS51525_PS51262,0.4262969526777596,51-61,0.009193427251341094
C_PS51525_PS51269,1.4077014802012524,18-34,4.045118556653523e-11
C_PS51525_PS51276,0.8883797085003886,123-144,3.250836181738463e-09
C_PS51525_PS51286,0.020752710688962672,73-84,0.7795546154111757
C_PS51525_PS51292,0.5877583938287243,63-77,0.00014828478540657785
C_PS51525_PS51299,0.004920772370991422,55-66,0.9426603245981257
C_PS51525_PS51303,0.6925532287413603,106-122,7.706820140489454e-06
C_PS51525_PS51309,0.7086925628135994,16-28,9.973405978911796e-05
C_PS51525_PS51309,0.7772515031640053,40-53,1.8802493869441725e-05
C_PS51525_PS51309,0.9841505201865228,71-85,3.8800104547722314e-07
C_PS51525_PS51319,2.4726710402798613,90-111,2.370923035309827e-24
C_PS51525_PS51325,2.449872894394832,36-55,5.256230621467939e-22
C_PS51525_PS51358,1.442751149826603,64-85,1.641591184200026e-14
C_PS51525_PS51369,2.215441771378943,50-66,4.399260538886766e-17
C_PS51525_PS51388,0.8027994158996741,73-89,1.182842556340725e-06
C_PS51525_PS51441,1.2711195107357387,34-48,5.240794850784458e-09
